client_code,client_label,label_type,address,zip_code,city,Longitude,latitude,radius
11797,LEADER PRICE,Client,CCIAL BEAUVOIR,28200,CHATEAUDUN,,,80
8432,3865 DREUX POINT P,Client,25 RUE ETHE VIRTON,28100,DREUX,,,80
12861,LECLUSE AUTOMOBILES DREUX,Client,4 AVENUE DES BATES,28100,DREUX,,,80
10620,PGS CENTRE,Client,RN 154 LIEU-DIT LES PETIT,28310,SANTILLY,,,80
14595,ORANGE DATA CENTER AMILLY,Client,5 RUE DU COMMANDANT CHARC,28300,AMILLY,,,80
14349,NOLLET DREUX,Client,RUE DES LIVRAINDIERES,28100,DREUX,,,80
7520,AUX DEMENAGEMENTS DELAUNAY,Client,ZI DES CHATELETS,28100,DREUX,,,80
15322,VRVH,Client,ROUTES DES SAINS,80440,BOVES,,,80
15154,LA POSTE,Client,BRANCHE SERVICES COURRIER,35651,LE RHEU CEDEX,,,80
15389,AFM RECYCLAGE - RENNES,Client,34 RUE DU MANOIR SERVIGNE,35000,RENNES,,,80
15193,STG ROUEN,Client,ZA NOYAL SUD 1,35530,NOYAL SUR VILAINE,,,80
12200,FABHESTIA,Client,LA ROUGERIE,35680,LOUVIGNE DE BAIS,,,80
11150,POMONA TERRE AZUR,Client,LA CROIX RIDOUEL,35538,NOYAL SUR VILAINE CEDEX,,,80
15278,BERTO OUEST,Client,ZI LA GIRAUDIERE,35530,NOYAL SUR VILAINE,,,80
14238,GLOBAL LOCATION,Client,Chez VP TRANSPORTS,50160,TORIGNY LES VILLES,,,80
3074,CHEREAU JEAN,Client,FACTURES FOURNISSEURS,35768,ST GREGOIRE CEDEX,,,80
14582,A.A.C GLOBE EXPRESS,Client,150 RUE DE LA BELLE ETOIL,95700,ROISSY EN FRANCE,,,80
3326,OTECMI,Client,TSA 36915,95939,ROISSY CHARLE DE GAULLE,,,80
14250,FABHESTIA INDUSTRIES,Client,LA ROUGERIE,35680,LOUVIGNE DE BAIS,,,80
3133,INTERNATIONAL PAPER ST AMAND,Client,SAINT AMAND,50160,TORIGNI SUR VIRE,,,80
9984,NEXT METAL,Client,ZA LA ROUTE,50540,ISIGNY LE BUAT,,,80
8656,ALLIANCE OCEANE,Client,ZI DE BLACTOT,50951,ST LO CEDEX,,,80
11185,LEROY MERLIN,Client,19 ZA CLAUDE CHAPPE,50470,TOLLEVAST,,,80
3057,ATLANTIQUE PACKAGING COTENTIN,Client,Z.I. DE LA CANURIE,50250,LA HAYE DU PUITS,,,80
3216,GOSSELIN,Client,"25, ROUTE DU BOURG",50760,STE GENEVIEVE,,,80
3206,MAITRES LAITIERS,Client,BP 102,50280,SOTTEVAST,,,80
5308,CHEREAU SERVICES,Client,LE DOMAINE,50220,DUCEY,,,80
11408,3940 AVRANCHES POINT P,Client,LES PRES DU PONT,50300,LE VAL ST PERE,,,80
3167,SAINT ANDRE PLASTIQUE,Client,"5, IMPASSE BALLEROY",50680,ST ANDRE DE L EPINE,,,80
14382,DISTRICO -VILLEDIEU LES POELES,Client,ROUFFIGNY FR,50800,VILLEDIEU LES POELES ROUF,,,80
3174,MONDELEZ FRANCE BISCUIT PROD,Client,GRANVILLE PRODUCTION,50402,GRANVILLE CEDEX,,,80
3307,LECAPITAINE INDUSTRIE,Client,PARC ACTIVITES NEPTUNE I,50009,ST LO CEDEX,,,80
3355,LABAT MERLE *,Client,RTE DE ST HILAIRE ROMAGNY,50140,MORTAIN,,,80
13052,COOP LES CELLIERS ASSOCIES,Client,CIDRERIE DUJARDIN,50890,CONDE SUR VIRE,,,80
7104,KERMAREE,Client,ZAC,50560,BLAINVILLE SUR MER,,,80
3360,GRANVIDIS DISTRIBUTION,Client,CENTRE LECLERC,50400,GRANVILLE,,,80
3127,ETP,Client,"60, RUE DE LA LIBERTE",50300,AVRANCHES,,,80
3239,LABORATOIRE UNITHER,Client,Z.I. DE LA GUERIE,50211,COUTANCES,,,80
12452,CETIH FENETRES RONCEY,Client,21 LA HUTIERE-BP 6,50210,RONCEY,,,80
14089,PLATE-FORME AGRIAL,Client,AVENUE GASTON LESERVOISIE,50370,BRECEY,,,80
11402,3907 PORTBAIL POINT P,Client,RUE PERE ALBERT,50580,PORTBAIL,,,80
3248,STE FROMAGERE DE STE CECILE,Client,L ARCHERIE,50800,STE CECILE,,,80
4098,PLESSIS A ET G,Client,25 RUE ROBERT LE BIS,50160,ST AMAND,,,80
11383,3853 TOURLAVILLE POINT P,Client,14 RUE BAPTISTE MARCET,50110,TOURLAVILLE,,,80
6724,GUILLOUX MATERIAUX,Client,21 RUE DES ECREHOUS,50380,ST PAIR SUR MER,,,80
14194,FLORENTAISE,Client,54 RUE DU FRESNE,50500,BAUPTE,,,80
10764,AGRILEADER,Client,ZONE DU FLAUQUET,50180,AGNEAUX,,,80
8560,LA MONTFARVILLAISE,Client,0,50760,MONTFARVILLE,,,80
12010,PHILIPPE LASSARAT,Client,TERRE PLEIN DES MIELLES,50110,TOURLAVILLE,,,80
6620,BONNA SABLA,Client,6 RUE GILLES POERIER,50580,PORTBAIL,,,80
3215,GRANVILLE MATERIAUX SEE,Client,1886 ROUTE NATIONALE,50380,ST PAIR SUR MER,,,80
13265,HYDROCHEM,Client,3 RUE DES AUBEPINES,50120,CHERBOURG EN COTENTIN,,,80
14553,ABATTOIR BAIE DU COTENTIN,Client,ROUTE AMERICAINE,50500,MEAUTIS,,,80
3965,LEBOUCHER,Client,2 ROUTE DE LA FIEFFE MARI,50520,JUVIGNY LE TERTRE,,,80
13789,PRIMEVER NORMANDIE,Client,11 ROUTE NEUVE,50160,ST AMAND,,,80
11366,1382 TORIGNI POINT P,Client,13 ROUTE DE ST LO,50160,TORIGNI-SUR-VIRE,,,80
8230,3919 ST LO POINT P,Client,ZI LA CHEVALERIE,50000,ST LO,,,80
12789,AGRILEADER,Client,LA SAYERE,50450,GAVRAY,,,80
14274,PENET,Client,191 RUE DE BREQUECAL,50110,CHERBOURG EN COTENTIN,,,80
14132,TANGUY MATERIAUX DUCEY,Client,RUE GARENNE,50220,DUCEY,,,80
573,SUEZ RV GRAND OUEST METAUX,Client,RUE DU CLOS ROUEN,50190,PERIERS,,,80
13991,PEVILDIS - CENTRE LECLERC,Client,RUE DE LA MARE,50500,CARENTAN LES MARAIS,,,80
3257,SIMON,Client,ATELIER COMPOSITE,50105,CHERBOURG CEDEX,,,80
3165,GRANVILMER,Client,"20, RTE DE L AERODROME",50290,BREVILLE SUR MER,,,80
14090,COPEPORT,Client,QUAI DE L ENTREPOT,50100,CHERBOURG EN COTENTIN,,,80
3591,GOUTIERE,Client,PERSARD,50370,BRECEY,,,80
3714,POMONA CHERBOURG,Client,20 RUE DES CHENES,50110,TOURLAVILLE,,,80
2941,PABEA - BRICOCASH,Client,PARC DE LA BAIE N 2,50300,AVRANCHES,,,80
3200,JARDINERIE LEGRUEL,Client,RN 13,50470,TOLLEVAST,,,80
11380,3848 BRECEY POINT P,Client,ZA LA LUCERIE,50370,BRECEY,,,80
3058,ATLANTIQUE PACKAGING COTENTIN,Client,Z.I. DE LA CANURIE,50250,LA HAYE DU PUITS,,,80
3265,SDA CENTRE LECLERC-,Client,ZI ROUTE D ISIGNY LE BUAT,50300,AVRANCHES,,,80
15281,JARDILAND SAINT LO,Client,MAG 270,50000,ST LO,,,80
11395,3893 LESSAY POINT P,Client,ROUTE DE PERIERS,50430,LESSAY,,,80
3889,MONTEBELLO,Client,"137, RUE DES ARTISANS",50110,TOURLAVILLE,,,80
3418,ESAT CROIX CARREE,Client,580 RUE BARTHELEMY THIMON,50180,AGNEAUX,,,80
8225,3892 LES PIEUX POINT P,Client,ROUTE DE CHERBOURG,50340,LES PIEUX,,,80
1792,BONNA SABLA,Client,RUE GILLES POERIER,50580,PORTBAIL,,,80
7087,LM SERVICES,Client,600 RUE HENRI CLAUDEL,50000,ST LO,,,80
14571,TANGUY MATERIAUX PONTORSON,Client,0,50170,PONTORSON,,,80
14997,FIRST TRANSPORTS AFFRETEMENTS,Client,LOGISTIQUE APTAR 50,50800,VILLEDIEU LES POELES ROUF,,,80
8231,3859 COUTANCES POINT P,Client,4 AVENUE DE VERDUN,50200,COUTANCES,,,80
2426,TRANSPORTS JOURDAN,Client,B.P. 30,50600,ST HILAIRE DU HARCOUET,,,80
5698,FRANCE CROCOS,Client,ZA,50190,PERIERS,,,80
9666,HUITRE MOANA SAINT VAASTAISE,Client,RUE DES PARCS,50550,ST VAAST LA HOUGUE,,,80
4735,SPEN,Client,"4, RUE SAINT PIERRE",50310,MONTEBOURG,,,80
4132,LARIVIERE AGENCE COUTANCES,Client,CODE ORGANISATION : 254,50200,COUTANCES,,,80
14214,CHERBONNEL LOGISTIQUE,Client,3 Route du Mauray Parigny,50600,GRANDPARIGNY,,,80
8912,CNLB,Client,CONDE SUR VIRE,50951,SAINT LO CEDEX,,,80
6326,MOREL,Client,LE MOULIN,50680,VILLIERS FOSSARD,,,80
14123,LES TRAVAILLEURS DE LA MER,Client,23 Route de Cherbourg,50340,LES PIEUX,,,80
6149,EMERGENCE AGRO,Client,Z.I. DES VALLEES,50800,VILLEDIEU LES POELES,,,80
8581,3851 CARENTAN POINT P,Client,ZA DU MINGLIN,50500,CARENTAN,,,80
4343,LES VIVIERS DU CAP,Client,LD LA MARE,50110,TOURLAVILLE,,,80
7207,ESCANOR,Client,RUE LEON JOUHAUX,50000,ST LO,,,80
14298,TANGUY MATERIAUX DISTRIBUTION,Client,PONT DE SEE,50150,SOURDEVAL,,,80
12073,LARIVIERE AGENCE CHERBOURG,Client,CODE ORGANISATION : 02H,50470,LA GLACERIE,,,80
8366,SNAC,Client,ZI POMMENAUQUE,50500,CARENTAN,,,80
11781,PLINTHECO,Client,49 RUE DE LA CROIX AU BRE,50450,HAMBYE,,,80
7683,LES CREATIONS PLANDIERE,Client,38 RTE DE SAINT LO,50420,TESSY SUR VIRE,,,80
561,PAPECO SAS,Client,52 RUE TANGUIERE - ORVAL,50208,COUTANCES CEDEX,,,80
14395,MMP,Client,RUE FEBURON,50600,ST HILAIRE DU HARCOUET,,,80
11757,SARTILLY INDUSTRIES PONTAUBAUL,Client,SITE PONTAUBAULT,50220,PONTAUBAULT,,,80
3391,SURDIVE SAS,Client,26 RUE DE LA BRENOTTERIE,50760,REVILLE,,,80
10460,"LYCEE PROFESSIONNEL DOUCET E,",Client,RUE PAUL DOUMER,50120,EQUEURDREVILLE HAINNEVILL,,,80
10963,MANCHE POMMES DE TERRE,Client,3 RUE DE BARVILLE,50760,MONTFARVILLE,,,80
15260,POINT P PERIERS,Client,ZA de la Mare aux Raines,50190,PERIERS,,,80
14193,ORANGE,Client,UI NORMANDIE CENTRE,50000,ST LO,,,80
8740,GRANVILLE DISTRIBUTION,Client,LA HAUTE LAUDE,50400,YQUELON,,,80
12490,DEPERIERS,Client,35 RUE DU 8 MAI,50570,MARIGNY LE LOZON,,,80
6949,FONDATION BON SAUVEUR,Client,DIRECTION DES AFFAIRES FI,50008,SAINT LO,,,80
13647,TEBA,Client,"43, RUE DE LA VIEILLE RIV",50600,GRANDPARIGNY,,,80
3782,FROMAGERIE REO,Client,"1, RUE PLANQUETTES",50430,LESSAY,,,80
13680,LITTORAL NORMAND,Client,MAISON DE L AGRICULTURE,50000,ST LO,,,80
11376,3765 AGON COUTAINVILLE POINT P,Client,74 AVENUE DU PASSOUS,50230,AGON-COUTAINVILLE,,,80
14877,MAIRIE,Client,Place Charles de Gaulle,50160,TORIGNY LES VILLES,,,80
7942,OGEC INSTITUTION NOTRE DAME,Client,43 RUE SEBLINE,50500,CARENTAN,,,80
3170,SOFRILOG - COUTANCES,Client,CENTRE D ABATTAGE,50200,COUTANCES,,,80
4446,LAUDESCHER,Client,ZI POMMENAUQUE,50500,CARENTAN,,,80
3346,SAINT EMILE,Client,74 Rue du Haut Chemin,50710,CREANCES,,,80
4045,SUEZ RV MNF,Client,ZI DU GRAND CHEMIN,50540,ISIGNY LE BUAT,,,80
12137,MALPLANCHE,Client,ZA - ROUTE DES CAROLLES,50530,SARTILLY,,,80
6042,SARTILLY INDUSTRIES,Client,784 ROUTE DE LA FIEFFE MA,50520,JUVIGNY LE TERTRE,,,80
7647,UNIVER APPRO,Client,LE MOULIN,50680,VILLIERS FOSSARD,,,80
3205,BAISNEE ET HARIVEL SUPER U,Client,0,50370,BRECEY,,,80
14955,REVIVAL BREHAL,Client,ZA LE CLOS DE MARES,50290,BREHAL,,,80
3290,SICAP ELECTRONIQUE,Client,Z.A. DE LA LANDE,50290,COUDEVILLE SUR MER,,,80
7066,SARTILLY INDUSTRIES,Client,784 ROUTE DE LA FIEFFE MA,50520,JUVIGNY LES VALLEES,,,80
3460,LA BERGERIE,Client,MR DOGON JEAN-LOUIS,50580,ST REMY DES LANDES,,,80
9484,SAINTENY MENUISERIES,Client,46 RUE DES FORGES,50500,SAINTENY,,,80
7737,ENSEIGNES FRANCOIS,Client,PARC D ACTIVITES NEPTUNE1,50000,ST LO,,,80
14782,FINEL TIREL,Client,PARC D ACTIVITE RUE DE LA,50470,CHERBOURG EN COTENTIN,,,80
14975,REVIVAL VALOGNES,Client,ZI D ARMANVILLE,50700,YVETOT BOCAGE,,,80
13258,DODEMAN DISTRIBUTION,Client,11 rue du bassin,50600,ST HILAIRE DU HARCOUET,,,80
14058,MABOTAN,Client,1118 AVENUE DE PARIS,50000,ST LO,,,80
9733,DAVIAL INTERMARCHE,Client,RUE DE LA GUINGUETTE,50500,CARENTAN,,,80
7417,ETP SAINT JAMES,Client,ROUTE DE PONTORSON,50240,ST JAMES,,,80
14984,PANIERS TERDIS,Client,ZONE NEPTUNE II,50000,ST LO,,,80
14802,IZABELLE BATIMENT,Client,19 LA JOIGNERIE,50750,QUIBOU,,,80
11080,BRICO ATTITUDE WELDOM,Client,CENTRE COMMERCIAL ODYSSEE,50180,ST GILLES,,,80
14273,PENET,Client,RUE BARTHELEMY THIMONNIER,50180,AGNEAUX,,,80
15410,COUTANDIS LECLERC,Client,ROUTE DE CARENTAN,50200,COUTANCES,,,80
6484,JARDILAND SAS,Client,MAG 1140,50470,CHERBOURG EN COTENTIN,,,80
10148,ACE,Client,7 RUE DES CLAIRES,50460,QUERQUEVILLE,,,80
9820,GIP RESTAURATION COLLECTIVE,Client,CENTRE MANCHE,50000,ST LO,,,80
14038,LEADER PRICE,Client,28 RUE DU GENERAL DE GAUL,50800,VILLEDIEU LES POELES ROUF,,,80
9921,CHERBOURG MAGASIN NOZ,Client,Code Magasin : F450,50120,EQUEURDREVILLE HAINNEVILL,,,80
11246,ASTURIENNE - TOURLAVILLE,Client,1002 RUE JEAN BOUIN,50110,TOURLAVILLE,,,80
14679,ARMEMENT CHERBOURGEOIS,Client,200 RUE DES AJONCS,50110,CHERBOURG EN COTENTIN,,,80
11528,SOUTIFRAIS,Client,81-83 ZA DE CANISY,50750,CANISY,,,80
15280,JARDILAND,Client,PARC DE LA BAIE,50300,AVRANCHES,,,80
3599,MONTCHOIX - INTERMARCHE,Client,LE BOIS JUGAN,50000,ST LO,,,80
10691,CONNIN SYLVIE,Client,1 IMPASSE DES MARES GLATE,50250,LA HAYE,,,80
3260,SOCOBOMA,Client,LA RAOULERIE,50008,ST LO CEDEX,,,80
3366,FRERET YVES ET FILS,Client,TRANSPORTS,50430,LESSAY,,,80
4073,ESAT ANEHP,Client,"28, RUE SAINT JACQUES",50310,MONTEBOURG,,,80
15254,DECATHLON -N�264,Client,240 RUE JOSEPH CUGNOT,50000,ST LO,,,80
13101,EQUEURDREVILLE DISTRIBUTION,Client,60 66 RUE DE LA PAIX,50120,CHERBOURG EN COTENTIN,,,80
14703,L ATELIER PAISANT,Client,14 RUE DE LA GARE,50430,LESSAY,,,80
14107,AGNEAUX DISTRIBUTION,Client,PARC DE L ODYSSEE,50180,AGNEAUX,,,80
10028,ACMGB LAURENT ISOLATION,Client,SAS ACMGB,50290,BREHAL,,,80
15211,MARCELOT DECO,Client,43 ZONE ARTISANALE AUBIGN,50300,PONTS,,,80
7480,FRANS BONHOMME,Client,ZI DE LA CHEVALERIE,50000,ST LO,,,80
14707,DISTRICO - BARNEVILLE CARTERET,Client,RUE DU PONT ROSE,50270,BARNEVILLE CARTERET,,,80
3253,MAREE DU COTENTIN,Client,MARE DES FLAMANDS,50110,TOURLAVILLE,,,80
13847,TUMOINE,Client,LA ROCHE QUI BOIS,50220,DUCEY LES CHERIS,,,80
10471,"LYCEE J, DE LA MORANDIERE",Client,RUE CRETE,50400,GRANVILLE,,,80
13917,DISTRICO - LA HAYE DU PUITS,Client,27 AVENUE COTE DES ISLES,50250,LA HAYE,,,80
14634,BLIN LEMONNIER,Client,ZA CROIX AUX BRETONS,50450,HAMBYE,,,80
11081,BRICOMARCHE BITRAKOU,Client,AVENUE DIVISON LECLERC,50200,COUTANCES,,,80
9907,ESAT JEAN MARAIS,Client,159 RUE DE SAUXMARAIS,50110,TOURLAVILLE,,,80
14457,NUVIA STRUCTURE,Client,ZA LA FOSSE GUILLOTIN,50440,LA HAGUE,,,80
12881,NMC 50,Client,17 ZONE DE LA CHEVALERIE,50570,MARIGNY LE LOZON,,,80
9719,MOBIKY-TECH,Client,ZONE NEPTUNE II,50000,ST LO,,,80
3601,ESAT CONDE SUR VIRE,Client,"17, RUE DU CHEMIN VERT",50890,CONDE SUR VIRE,,,80
3593,LAFOSSE ELECTRICITE,Client,4 ROUTE DE VIRE,50890,CONDE SUR VIRE,,,80
6797,COOP AVITAILLEMENT DE L  EST,Client,COTENTIN,50630,ST VAAST LA HOUGUE,,,80
12841,PALLA HABITAT,Client,5 ZA LA CHENEE,50570,MARIGNY,,,80
13921,DISTRICO - GAVRAY,Client,ZI ROUTE DE COUTANCES,50450,GAVRAY,,,80
8109,LABEL CAVE,Client,239 RUE DENIS PAPIN,50180,AGNEAUX,,,80
12889,CLG DISTRIBUTION,Client,16 RUE LECAMPION,50400,GRANVILLE,,,80
11498,BASE NAVALE CHERBOURG,Client,PORT MILITAIRE GSBDD,50115,CHERBOURG OCTEVILLE CEDEX,,,80
12121,FLAMBARD SEBASTIEN,Client,13 ZA DE LA GALANDERIE,50260,SOTTEVAST,,,80
14586,AUX QUATRE SAISONS,Client,27 RUE MARECHAL FOCH,50100,CHERBOURG EN COTENTIN,,,80
10086,LE CAP WELDOM,Client,26 ROUTE DE CHERBOURG,50340,LES PIEUX,,,80
15105,LILANO,Client,Laboratoire Interprof Lai,50008,SAINT LO CEDEX,,,80
3945,CPFA -CENTRE PROMOTIONNEL,Client,FORMATION A L AUTON.,50405,GRANVILLE CEDEX,,,80
13515,MENUISERIE BOTTIN,Client,14 ROUTE DU VERT BUISSON,50750,BOURGVALLEES,,,80
13306,LAFOSSE MENUISERIE,Client,0,50890,CONDE SUR VIRE,,,80
13629,BASTIDE LE CONFORT MEDICAL,Client,LIEUDIT LE GRAND CHIEN,50300,ST MARTIN DES CHAMPS,,,80
14416,DECATHLON,Client,14 LES HAUTS VENTS,50470,TOLLEVAST,,,80
14688,RY CONCEPT,Client,P.A DE LA FOURCHETTE - CA,50500,CARENTAN LES MARAIS,,,80
4805,NOUET ET FILS,Client,LES VIVIERS,50860,LA MANCELLIERE SUR VIRE,,,80
10520,SOCOPA VIANDES,Client,RUE DU BOCAGE,50200,COUTANCES,,,80
14747,DOMAINE DU COQUEREL,Client,24 ROUTE DU COQUEREL MILL,50600,GRANDPARIGNY,,,80
7078,COPRIMANCHE,Client,RUE DE L EUROPE,50710,CREANCES,,,80
3677,DIELEN LABORATOIRES,Client,PORT DES FLAMANDS,50110,TOURLAVILLE,,,80
4863,COMPAGNIE DES EAUX ET DE,Client,L OZONE,50407,GRANVILLE CEDEX,,,80
14127,AUBRY SAMENERGIES,Client,758 RUE DE LA VIRE,50750,CANISY,,,80
14429,CHRISTAUD COUTANCES,Client,"3,03E+12",50200,COUTANCES,,,80
10238,DECLOSMENIL,Client,18 RUE MINQUIERS,50380,ST PAIR SUR MER,,,80
3691,HARIVEL ARMELLE,Client,"315, RUE HAUT DY",50710,CREANCES,,,80
14579,C.S.I.50,Client,38 RUE DE VILLEDIEU,50000,ST LO,,,80
8673,UNIPATIS PRODUCTION,Client,ZA TESSY,50420,DOMJEAN,,,80
1522,SCOVIMA,Client,ZI D ARMANVILLE,50700,VALOGNES,,,80
3806,GUERIN,Client,ZI DE LA DETOURBE,50890,CONDE SUR VIRE,,,80
1810,FLORETTE,Client,SITE CREALINE,50430,LESSAY,,,80
3407,AGILINK CABLES,Client,PRODUITS DIELECTRIQ.,50500,CARENTAN,,,80
11568,FARAGO MANCHE CALVADOS,Client,"15, ROUTE DE SAINT LO",50160,SAINT-AMAND,,,80
13624,BRICOMARCHE,Client,SAS DOMEX,50000,ST LO,,,80
12385,PIMONT COUVERTURE,Client,ZA LES JONQUAITS RUE EUGE,50680,CERISY LA FORET,,,80
15468,LE CHARPENTE,Client,15 ZONE ARTISANALE,50750,CANISY,,,80
3781,LEGRAND CERBONNEY,Client,"9, RUE DE ST GERMAIN",50307,AVRANCHES CEDEX,,,80
15467,SPL DES PORTS DE LA MANCHE,Client,HALLE A MAREE,50404,GRANVILLE,,,80
4146,ESAT LE MOULIN DE LA MARE,Client,AVENUE D OSCHENFURT,50200,COUTANCES,,,80
3608,HELIOS,Client,EMBALLAGES SOUPLES,50430,LESSAY,,,80
10213,HOPITAL ST JAMES,Client,2 Rte DE PONTORSON,50240,ST JAMES,,,80
12898,HOPITAL ST HILAIRE DU HARCOUET,Client,PLACE DE BRETAGNE,50600,ST HILAIRE DU HARCOUET,,,80
4072,DELPLAST,Client,"120, RUE ROGER GLINEL",50460,QUERQUEVILLE,,,80
15230,ENEDIS,Client,ZA ARMANVILLE,50700,YVETOT BOCAGE,,,80
6017,LEDENTU MOTOCULTURE,Client,ZA LA CHEVALERIE,50000,ST LO,,,80
4512,JARDILAND,Client,CODE MAGASIN,50400,YQUELON,,,80
3422,LA POSTE SAINT LO,Client,D� DE LA MANCHE,50010,SAINT-LO CEDEX,,,80
12170,GIFI MAG,Client,38 AVENUE MARECHAL DE TAS,50100,CHERBOURG EN COTENTIN,,,80
3368,AUCHAN,Client,CENTRE COMMERCIAL,50470,LA GLACERIE,,,80
15545,KADODIS,Client,410 RUE JOSEPH CUGNOT,50000,ST LO,,,80
15138,CUISINE CENTRALE,Client,RUE L ANCIEN CANAL,50500,CARENTAN LES MARAIS,,,80
12172,GIFI MAG,Client,20 ROUTE DE BAYEUX,50000,ST LO,,,80
3563,SOFRILOG - GRANVILLE,Client,TERMINAL FRIGORIFIQUE,50400,GRANVILLE,,,80
14319,COPEPORT,Client,QUAI SUD,50400,GRANVILLE,,,80
3504,CONSTRUCTIONS MECANIQUES,Client,DE NORMANDIE,50105,CHERBOURG CEDEX,,,80
6981,TRANSPORTS HALLAIS,Client,51 ROUTE DE LA ZI,50430,LESSAY,,,80
12236,LEMASSON,Client,239 RUE BARTHELEMY THIMON,50180,AGNEAUX,,,80
7486,DALTONER,Client,915 RUE LOUISE MICHEL,50000,ST LO,,,80
14066,TANGUY MATERIAUX DISTRIBUTION,Client,LA ROUGERIE,35680,LOUVIGNE DE BAIS,,,80
12805,ENCORE,Client,RUE FLANDRES DUNKERQUE,50490,SAINT SAUVEUR  LENDELIN,,,80
14080,SARL AVICOLE DE L OUEST,Client,2 LA CHESNEE,50370,LE GRAND CELLAND,,,80
14468,CHAUSSON MATERIAUX,Client,AG DE ST LO,50000,ST LO,,,80
15554,LM WIND POWER BLADES FRANCE,Client,100 LE FORT DES FLAMANDS,50110,CHERBOURG EN COTENTIN,,,80
14756,CENTRE HABITAT,Client,5 RUE DE L ARQUERIE,50200,COUTANCES,,,80
15283,JARDILAND,Client,MAG 272,50200,ST PIERRE DE COUTANCES,,,80
14797,CHAUSSON MATERIAUX,Client,ZAC PRETOT,50400,GRANVILLE,,,80
12999,COMMUNE DE CHERBOURG,Client,VILLE DE CHERBOURG EN COT,50106,CHERBOURG EN COTENTIN,,,80
11872,ESAT LES MARAIS,Client,14 - 16 BLD DE VERDUN,50500,CARENTAN,,,80
10195,GSBdD,Client,R�gie d avances et de rec,50115,CHERBOURG,,,80
8955,OMNIPESAGE,Client,ZI LA CHEVALERIE,50000,ST LO,,,80
14760,MAS COUTANCES,Client,5 RUE DE L ARQUERIE,50200,COUTANCES,,,80
14771,APEI CENTRE MANCHE FOA,Client,17 RUE DU CHEMIN VERT,50890,CONDE SUR VIRE,,,80
14770,ESAT CONDE,Client,CENTRE HABITAT,50890,CONDE SUR VIRE,,,80
15202,LA FERME DE L ISLE,Client,5261 ROUTE DE L ISLE,50860,MOYON VILLAGES,,,80
15274,PLOMBERIE ROMAIN BRIONNE,Client,LA VENTE,50140,ST CLEMENT RANCOUDRAY,,,80
14821,LESAGE-ENERGIES,Client,Route de la brique,50700,VALOGNES,,,80
15401,LABORATOIRE PINAULT,Client,LES VALLEES,50150,SOURDEVAL,,,80
14758,GORRIAS,Client,RUE LEON JOUHAUX,50000,ST LO,,,80
8784,STATIM,Client,ZI ROUTE DE CARENTAN,50190,PERIERS,,,80
13835,MGC GASTEBOIS,Client,ZONE ARTISANALE,50290,BREHAL,,,80
15017,COMMUNE DE LESSAY,Client,1 RUE DE LA POSTE,50430,LESSAY,,,80
10986,LOXAM,Client,ZI DE DIGULLEVILLE,50440,BEAUMONT HAGUE,,,80
13358,EPISODE,Client,19 RUE D ABOSVILLE,50120,CHERBOURG EN COTENTIN,,,80
12899,CONSEIL DEPARTEMENTAL DE LA,Client,MANCHE,50050,SAINT LO CEDEX,,,80
15602,GRENTE - LEMAITRE,Client,1 LA GARE,50300,LE VAL ST PERE,,,80
14761,FOA APEI CENTRE MANCHE,Client,5 RUE DE L ARQUERIE,50200,COUTANCES,,,80
14412,CEPROLOC,Client,rue Denis Papin,50180,AGNEAUX,,,80
9073,2M PRECISION,Client,ZI LA DETOURBE,50890,CONDE SUR VIRE,,,80
9672,CHRISTOPHE LECESNE,Client,25 RUE DU PAS MOULIN,50710,CREANCES,,,80
13868,VMA 50,Client,"Z,I, DU MOTTE",50300,AVRANCHES,,,80
15635,ATELIER LECERF,Client,4 AVENUE LOUIS LUMIERE,50100,CHERBOURG EN COTENTIN,,,80
9813,ROBIN CHILARD,Client,85 RUE JOSEPH CUGNOT,50000,ST LO,,,80
11795,FPMA,Client,3 RUE CHARLES JOULAN,50410,PERCY,,,80
14711,SODETOUR,Client,Rte du MONT ST MICHEL,50170,LE MONT ST MICHEL,,,80
11685,OVOLAB SAS,Client,1 PARC D ACTIVITE,50160,GUILBERVILLE,,,80
14186,MAITRES LAITIERS,Client,USINE DE MEAUTIS,50500,MEAUTIS,,,80
11817,HERVIEU PAYSAGES,Client,1 CHEMIN DES BRUYERES,50180,HEBECREVON,,,80
14413,MAINCO,Client,Les landes de Raumarais,50440,LA HAGUE (DIGULEVILLE),,,80
14616,AU CHALET GOURMAND,Client,23 RUE DU PONT ROSE,50270,BARNEVILLE CARTERET,,,80
15646,COLISERVICE,Client,8 RUE DE POMMENAUQUE,50500,CARENTAN LES MARAIS,,,80
14314,2 ED - PONTS,Client,LA FOSSE CORDON,50300,PONTS,,,80
15067,CODICA VI -50000,Client,480 RUE JOSEPH CUGNOT,50000,ST LO,,,80
13411,CTI BAT,Client,ZA DE LA CROIX CARREE,50180,AGNEAUX,,,80
14590,CHAISERONNE,Client,Route d Avranches,50370,BRECEY,,,80
13941,MPR MARINVAST SAS,Client,MAISON DES PRODUITS REGIO,50690,MARTINVAST,,,80
14985,AXIANS FIBRE NORMANDIE,Client,562 RUE JULES VALLES,50000,ST LO,,,80
13636,GAEC DE CARTOT,Client,25 RTE DU CAP,50760,REVILLE,,,80
13947,MASSILY,Client,RUE CONILLOT,50400,GRANVILLE,,,80
